Name,Ename,Code,Group Type,Attribute,Function Code,Data Type,Register Address,Bit Position,Bit Number,Precision,Ratio,Offset,Endian,Is Persisted,Storage Interval,Mutate Bound,Default Value,Max Value,Min Value,Unit,Is Show
在线状态,Online State,0,0,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,,,,0
等间隔位置的电芯SOC[0],Equidistant Position Cell SOC [0],1,1,0,0,0,0,0,0,2,0.01,0.0,0,1,30000,0,,100.01,0.0,%,0
等间隔位置的电芯SOC[1],Equidistant Position Cell SOC [1],2,1,0,0,0,0,0,0,2,0.01,0.0,0,1,30000,0,,100.01,0.0,%,0
等间隔位置的电芯SOC[2],Equidistant Position Cell SOC [2],3,1,0,0,0,0,0,0,2,0.01,0.0,0,1,30000,0,,100.01,0.0,%,0
等间隔位置的电芯SOC[3],Equidistant Position Cell SOC [3],4,1,0,0,0,0,0,0,2,0.01,0.0,0,1,30000,0,,100.01,0.0,%,0
等间隔位置的电芯SOC[4],Equidistant Position Cell SOC [4],5,1,0,0,0,0,0,0,2,0.01,0.0,0,1,30000,0,,100.01,0.0,%,0
等间隔位置的电芯SOC[5],Equidistant Position Cell SOC [5],6,1,0,0,0,0,0,0,2,0.01,0.0,0,1,30000,0,,100.01,0.0,%,0
等间隔位置的电芯SOC[6],Equidistant Position Cell SOC [6],7,1,0,0,0,0,0,0,2,0.01,0.0,0,1,30000,0,,100.01,0.0,%,0
等间隔位置的电芯SOC[7],Equidistant Position Cell SOC [7],8,1,0,0,0,0,0,0,2,0.01,0.0,0,1,30000,0,,100.01,0.0,%,0
等间隔位置的电芯SOC[8],Equidistant Position Cell SOC [8],9,1,0,0,0,0,0,0,2,0.01,0.0,0,1,30000,0,,100.01,0.0,%,0
等间隔位置的电芯SOC[9],Equidistant Position Cell SOC [9],10,1,0,0,0,0,0,0,2,0.01,0.0,0,1,30000,0,,100.01,0.0,%,0
等间隔位置的电芯SOC[10],Equidistant Position Cell SOC [10],11,1,0,0,0,0,0,0,2,0.01,0.0,0,1,30000,0,,100.01,0.0,%,0
等间隔位置的电芯SOC[11],Equidistant Position Cell SOC [11],12,1,0,0,0,0,0,0,2,0.01,0.0,0,1,30000,0,,100.01,0.0,%,0
等间隔位置的电芯SOC[12],Equidistant Position Cell SOC [12],13,1,0,0,0,0,0,0,2,0.01,0.0,0,1,30000,0,,100.01,0.0,%,0
等间隔位置的电芯SOC[13],Equidistant Position Cell SOC [13],14,1,0,0,0,0,0,0,2,0.01,0.0,0,1,30000,0,,100.01,0.0,%,0
等间隔位置的电芯SOC[14],Equidistant Position Cell SOC [14],15,1,0,0,0,0,0,0,2,0.01,0.0,0,1,30000,0,,100.01,0.0,%,0
等间隔位置的电芯SOC[15],Equidistant Position Cell SOC [15],16,1,0,0,0,0,0,0,2,0.01,0.0,0,1,30000,0,,100.01,0.0,%,0
等间隔位置的电芯SOC状态[0],Equidistant Position Cell SOC Status [0],17,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,10.0,0.0,Nbr,0
等间隔位置的电芯SOC状态[1],Equidistant Position Cell SOC Status [1],18,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,10.0,0.0,Nbr,0
等间隔位置的电芯SOC状态[2],Equidistant Position Cell SOC Status [2],19,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,10.0,0.0,Nbr,0
等间隔位置的电芯SOC状态[3],Equidistant Position Cell SOC Status [3],20,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,10.0,0.0,Nbr,0
等间隔位置的电芯SOC状态[4],Equidistant Position Cell SOC Status [4],21,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,10.0,0.0,Nbr,0
等间隔位置的电芯SOC状态[5],Equidistant Position Cell SOC Status [5],22,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,10.0,0.0,Nbr,0
等间隔位置的电芯SOC状态[6],Equidistant Position Cell SOC Status [6],23,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,10.0,0.0,Nbr,0
等间隔位置的电芯SOC状态[7],Equidistant Position Cell SOC Status [7],24,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,10.0,0.0,Nbr,0
等间隔位置的电芯SOC状态[8],Equidistant Position Cell SOC Status [8],25,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,10.0,0.0,Nbr,0
等间隔位置的电芯SOC状态[9],Equidistant Position Cell SOC Status [9],26,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,10.0,0.0,Nbr,0
等间隔位置的电芯SOC状态[10],Equidistant Position Cell SOC Status [10],27,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,10.0,0.0,Nbr,0
等间隔位置的电芯SOC状态[11],Equidistant Position Cell SOC Status [11],28,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,10.0,0.0,Nbr,0
等间隔位置的电芯SOC状态[12],Equidistant Position Cell SOC Status [12],29,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,10.0,0.0,Nbr,0
等间隔位置的电芯SOC状态[13],Equidistant Position Cell SOC Status [13],30,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,10.0,0.0,Nbr,0
等间隔位置的电芯SOC状态[14],Equidistant Position Cell SOC Status [14],31,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,10.0,0.0,Nbr,0
等间隔位置的电芯SOC状态[15],Equidistant Position Cell SOC Status [15],32,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,10.0,0.0,Nbr,0
簇SOC数组[0],Rack SOC Array [0],33,1,0,0,0,0,0,0,2,0.01,0.0,0,1,30000,0,,100.01,0.0,%,0
簇SOC数组[1],Rack SOC Array [1],34,1,0,0,0,0,0,0,2,0.01,0.0,0,1,30000,0,,100.01,0.0,%,0
簇SOC数组[2],Rack SOC Array [2],35,1,0,0,0,0,0,0,2,0.01,0.0,0,1,30000,0,,100.01,0.0,%,0
簇SOC数组[3],Rack SOC Array [3],36,1,0,0,0,0,0,0,2,0.01,0.0,0,1,30000,0,,100.01,0.0,%,0
簇SOC数组[4],Rack SOC Array [4],37,1,0,0,0,0,0,0,2,0.01,0.0,0,1,30000,0,,100.01,0.0,%,0
簇SOC数组[5],Rack SOC Array [5],38,1,0,0,0,0,0,0,2,0.01,0.0,0,1,30000,0,,100.01,0.0,%,0
簇SOC数组[6],Rack SOC Array [6],39,1,0,0,0,0,0,0,2,0.01,0.0,0,1,30000,0,,100.01,0.0,%,0
簇SOC数组[7],Rack SOC Array [7],40,1,0,0,0,0,0,0,2,0.01,0.0,0,1,30000,0,,100.01,0.0,%,0
簇SOC数组[8],Rack SOC Array [8],41,1,0,0,0,0,0,0,2,0.01,0.0,0,1,30000,0,,100.01,0.0,%,0
簇SOC数组[9],Rack SOC Array [9],42,1,0,0,0,0,0,0,2,0.01,0.0,0,1,30000,0,,100.01,0.0,%,0
簇SOC数组[10],Rack SOC Array [10],43,1,0,0,0,0,0,0,2,0.01,0.0,0,1,30000,0,,100.01,0.0,%,0
簇SOC数组[11],Rack SOC Array [11],44,1,0,0,0,0,0,0,2,0.01,0.0,0,1,30000,0,,100.01,0.0,%,0
簇最大SOC数组[0],Rack Max SOC Array [0],45,1,0,0,0,0,0,0,2,0.01,0.0,0,1,30000,0,,100.01,0.0,%,0
簇最大SOC数组[1],Rack Max SOC Array [1],46,1,0,0,0,0,0,0,2,0.01,0.0,0,1,30000,0,,100.01,0.0,%,0
簇最大SOC数组[2],Rack Max SOC Array [2],47,1,0,0,0,0,0,0,2,0.01,0.0,0,1,30000,0,,100.01,0.0,%,0
簇最大SOC数组[3],Rack Max SOC Array [3],48,1,0,0,0,0,0,0,2,0.01,0.0,0,1,30000,0,,100.01,0.0,%,0
簇最大SOC数组[4],Rack Max SOC Array [4],49,1,0,0,0,0,0,0,2,0.01,0.0,0,1,30000,0,,100.01,0.0,%,0
簇最大SOC数组[5],Rack Max SOC Array [5],50,1,0,0,0,0,0,0,2,0.01,0.0,0,1,30000,0,,100.01,0.0,%,0
簇最大SOC数组[6],Rack Max SOC Array [6],51,1,0,0,0,0,0,0,2,0.01,0.0,0,1,30000,0,,100.01,0.0,%,0
簇最大SOC数组[7],Rack Max SOC Array [7],52,1,0,0,0,0,0,0,2,0.01,0.0,0,1,30000,0,,100.01,0.0,%,0
簇最大SOC数组[8],Rack Max SOC Array [8],53,1,0,0,0,0,0,0,2,0.01,0.0,0,1,30000,0,,100.01,0.0,%,0
簇最大SOC数组[9],Rack Max SOC Array [9],54,1,0,0,0,0,0,0,2,0.01,0.0,0,1,30000,0,,100.01,0.0,%,0
簇最大SOC数组[10],Rack Max SOC Array [10],55,1,0,0,0,0,0,0,2,0.01,0.0,0,1,30000,0,,100.01,0.0,%,0
簇最大SOC数组[11],Rack Max SOC Array [11],56,1,0,0,0,0,0,0,2,0.01,0.0,0,1,30000,0,,100.01,0.0,%,0
簇最小SOC数组[0],Rack Min SOC Array [0],57,1,0,0,0,0,0,0,2,0.01,0.0,0,1,30000,0,,100.01,0.0,%,0
簇最小SOC数组[1],Rack Min SOC Array [1],58,1,0,0,0,0,0,0,2,0.01,0.0,0,1,30000,0,,100.01,0.0,%,0
簇最小SOC数组[2],Rack Min SOC Array [2],59,1,0,0,0,0,0,0,2,0.01,0.0,0,1,30000,0,,100.01,0.0,%,0
簇最小SOC数组[3],Rack Min SOC Array [3],60,1,0,0,0,0,0,0,2,0.01,0.0,0,1,30000,0,,100.01,0.0,%,0
簇最小SOC数组[4],Rack Min SOC Array [4],61,1,0,0,0,0,0,0,2,0.01,0.0,0,1,30000,0,,100.01,0.0,%,0
簇最小SOC数组[5],Rack Min SOC Array [5],62,1,0,0,0,0,0,0,2,0.01,0.0,0,1,30000,0,,100.01,0.0,%,0
簇最小SOC数组[6],Rack Min SOC Array [6],63,1,0,0,0,0,0,0,2,0.01,0.0,0,1,30000,0,,100.01,0.0,%,0
簇最小SOC数组[7],Rack Min SOC Array [7],64,1,0,0,0,0,0,0,2,0.01,0.0,0,1,30000,0,,100.01,0.0,%,0
簇最小SOC数组[8],Rack Min SOC Array [8],65,1,0,0,0,0,0,0,2,0.01,0.0,0,1,30000,0,,100.01,0.0,%,0
簇最小SOC数组[9],Rack Min SOC Array [9],66,1,0,0,0,0,0,0,2,0.01,0.0,0,1,30000,0,,100.01,0.0,%,0
簇最小SOC数组[10],Rack Min SOC Array [10],67,1,0,0,0,0,0,0,2,0.01,0.0,0,1,30000,0,,100.01,0.0,%,0
簇最小SOC数组[11],Rack Min SOC Array [11],68,1,0,0,0,0,0,0,2,0.01,0.0,0,1,30000,0,,100.01,0.0,%,0
等间隔位置的电芯容量[0],Equidistant Position Cell Capacity [0],69,1,0,0,0,0,0,0,1,0.1,0.0,0,1,30000,0,,1500.1,0.0,Ah,0
等间隔位置的电芯容量[1],Equidistant Position Cell Capacity [1],70,1,0,0,0,0,0,0,1,0.1,0.0,0,1,30000,0,,1500.1,0.0,Ah,0
等间隔位置的电芯容量[2],Equidistant Position Cell Capacity [2],71,1,0,0,0,0,0,0,1,0.1,0.0,0,1,30000,0,,1500.1,0.0,Ah,0
等间隔位置的电芯容量[3],Equidistant Position Cell Capacity [3],72,1,0,0,0,0,0,0,1,0.1,0.0,0,1,30000,0,,1500.1,0.0,Ah,0
等间隔位置的电芯容量[4],Equidistant Position Cell Capacity [4],73,1,0,0,0,0,0,0,1,0.1,0.0,0,1,30000,0,,1500.1,0.0,Ah,0
等间隔位置的电芯容量[5],Equidistant Position Cell Capacity [5],74,1,0,0,0,0,0,0,1,0.1,0.0,0,1,30000,0,,1500.1,0.0,Ah,0
等间隔位置的电芯容量[6],Equidistant Position Cell Capacity [6],75,1,0,0,0,0,0,0,1,0.1,0.0,0,1,30000,0,,1500.1,0.0,Ah,0
等间隔位置的电芯容量[7],Equidistant Position Cell Capacity [7],76,1,0,0,0,0,0,0,1,0.1,0.0,0,1,30000,0,,1500.1,0.0,Ah,0
等间隔位置的电芯容量[8],Equidistant Position Cell Capacity [8],77,1,0,0,0,0,0,0,1,0.1,0.0,0,1,30000,0,,1500.1,0.0,Ah,0
等间隔位置的电芯容量[9],Equidistant Position Cell Capacity [9],78,1,0,0,0,0,0,0,1,0.1,0.0,0,1,30000,0,,1500.1,0.0,Ah,0
等间隔位置的电芯容量[10],Equidistant Position Cell Capacity [10],79,1,0,0,0,0,0,0,1,0.1,0.0,0,1,30000,0,,1500.1,0.0,Ah,0
等间隔位置的电芯容量[11],Equidistant Position Cell Capacity [11],80,1,0,0,0,0,0,0,1,0.1,0.0,0,1,30000,0,,1500.1,0.0,Ah,0
等间隔位置的电芯容量[12],Equidistant Position Cell Capacity [12],81,1,0,0,0,0,0,0,1,0.1,0.0,0,1,30000,0,,1500.1,0.0,Ah,0
等间隔位置的电芯容量[13],Equidistant Position Cell Capacity [13],82,1,0,0,0,0,0,0,1,0.1,0.0,0,1,30000,0,,1500.1,0.0,Ah,0
等间隔位置的电芯容量[14],Equidistant Position Cell Capacity [14],83,1,0,0,0,0,0,0,1,0.1,0.0,0,1,30000,0,,1500.1,0.0,Ah,0
等间隔位置的电芯容量[15],Equidistant Position Cell Capacity [15],84,1,0,0,0,0,0,0,1,0.1,0.0,0,1,30000,0,,1500.1,0.0,Ah,0
等间隔位置的电芯DFCL容量[0],Equidistant Position Cell DFCL Capacity [0],85,1,0,0,0,0,0,0,1,0.1,0.0,0,1,30000,0,,1500.1,0.0,Ah,0
等间隔位置的电芯DFCL容量[1],Equidistant Position Cell DFCL Capacity [1],86,1,0,0,0,0,0,0,1,0.1,0.0,0,1,30000,0,,1500.1,0.0,Ah,0
等间隔位置的电芯DFCL容量[2],Equidistant Position Cell DFCL Capacity [2],87,1,0,0,0,0,0,0,1,0.1,0.0,0,1,30000,0,,1500.1,0.0,Ah,0
等间隔位置的电芯DFCL容量[3],Equidistant Position Cell DFCL Capacity [3],88,1,0,0,0,0,0,0,1,0.1,0.0,0,1,30000,0,,1500.1,0.0,Ah,0
等间隔位置的电芯DFCL容量[4],Equidistant Position Cell DFCL Capacity [4],89,1,0,0,0,0,0,0,1,0.1,0.0,0,1,30000,0,,1500.1,0.0,Ah,0
等间隔位置的电芯DFCL容量[5],Equidistant Position Cell DFCL Capacity [5],90,1,0,0,0,0,0,0,1,0.1,0.0,0,1,30000,0,,1500.1,0.0,Ah,0
等间隔位置的电芯DFCL容量[6],Equidistant Position Cell DFCL Capacity [6],91,1,0,0,0,0,0,0,1,0.1,0.0,0,1,30000,0,,1500.1,0.0,Ah,0
等间隔位置的电芯DFCL容量[7],Equidistant Position Cell DFCL Capacity [7],92,1,0,0,0,0,0,0,1,0.1,0.0,0,1,30000,0,,1500.1,0.0,Ah,0
等间隔位置的电芯DFCL容量[8],Equidistant Position Cell DFCL Capacity [8],93,1,0,0,0,0,0,0,1,0.1,0.0,0,1,30000,0,,1500.1,0.0,Ah,0
等间隔位置的电芯DFCL容量[9],Equidistant Position Cell DFCL Capacity [9],94,1,0,0,0,0,0,0,1,0.1,0.0,0,1,30000,0,,1500.1,0.0,Ah,0
等间隔位置的电芯DFCL容量[10],Equidistant Position Cell DFCL Capacity [10],95,1,0,0,0,0,0,0,1,0.1,0.0,0,1,30000,0,,1500.1,0.0,Ah,0
等间隔位置的电芯DFCL容量[11],Equidistant Position Cell DFCL Capacity [11],96,1,0,0,0,0,0,0,1,0.1,0.0,0,1,30000,0,,1500.1,0.0,Ah,0
等间隔位置的电芯DFCL容量[12],Equidistant Position Cell DFCL Capacity [12],97,1,0,0,0,0,0,0,1,0.1,0.0,0,1,30000,0,,1500.1,0.0,Ah,0
等间隔位置的电芯DFCL容量[13],Equidistant Position Cell DFCL Capacity [13],98,1,0,0,0,0,0,0,1,0.1,0.0,0,1,30000,0,,1500.1,0.0,Ah,0
等间隔位置的电芯DFCL容量[14],Equidistant Position Cell DFCL Capacity [14],99,1,0,0,0,0,0,0,1,0.1,0.0,0,1,30000,0,,1500.1,0.0,Ah,0
等间隔位置的电芯DFCL容量[15],Equidistant Position Cell DFCL Capacity [15],100,1,0,0,0,0,0,0,1,0.1,0.0,0,1,30000,0,,1500.1,0.0,Ah,0
等间隔位置的电芯MFCL容量[0],Equidistant Position Cell MFCL Capacity [0],101,1,0,0,0,0,0,0,1,0.1,0.0,0,1,30000,0,,1500.1,0.0,Ah,0
等间隔位置的电芯MFCL容量[1],Equidistant Position Cell MFCL Capacity [1],102,1,0,0,0,0,0,0,1,0.1,0.0,0,1,30000,0,,1500.1,0.0,Ah,0
等间隔位置的电芯MFCL容量[2],Equidistant Position Cell MFCL Capacity [2],103,1,0,0,0,0,0,0,1,0.1,0.0,0,1,30000,0,,1500.1,0.0,Ah,0
等间隔位置的电芯MFCL容量[3],Equidistant Position Cell MFCL Capacity [3],104,1,0,0,0,0,0,0,1,0.1,0.0,0,1,30000,0,,1500.1,0.0,Ah,0
等间隔位置的电芯MFCL容量[4],Equidistant Position Cell MFCL Capacity [4],105,1,0,0,0,0,0,0,1,0.1,0.0,0,1,30000,0,,1500.1,0.0,Ah,0
等间隔位置的电芯MFCL容量[5],Equidistant Position Cell MFCL Capacity [5],106,1,0,0,0,0,0,0,1,0.1,0.0,0,1,30000,0,,1500.1,0.0,Ah,0
等间隔位置的电芯MFCL容量[6],Equidistant Position Cell MFCL Capacity [6],107,1,0,0,0,0,0,0,1,0.1,0.0,0,1,30000,0,,1500.1,0.0,Ah,0
等间隔位置的电芯MFCL容量[7],Equidistant Position Cell MFCL Capacity [7],108,1,0,0,0,0,0,0,1,0.1,0.0,0,1,30000,0,,1500.1,0.0,Ah,0
等间隔位置的电芯MFCL容量[8],Equidistant Position Cell MFCL Capacity [8],109,1,0,0,0,0,0,0,1,0.1,0.0,0,1,30000,0,,1500.1,0.0,Ah,0
等间隔位置的电芯MFCL容量[9],Equidistant Position Cell MFCL Capacity [9],110,1,0,0,0,0,0,0,1,0.1,0.0,0,1,30000,0,,1500.1,0.0,Ah,0
等间隔位置的电芯MFCL容量[10],Equidistant Position Cell MFCL Capacity [10],111,1,0,0,0,0,0,0,1,0.1,0.0,0,1,30000,0,,1500.1,0.0,Ah,0
等间隔位置的电芯MFCL容量[11],Equidistant Position Cell MFCL Capacity [11],112,1,0,0,0,0,0,0,1,0.1,0.0,0,1,30000,0,,1500.1,0.0,Ah,0
等间隔位置的电芯MFCL容量[12],Equidistant Position Cell MFCL Capacity [12],113,1,0,0,0,0,0,0,1,0.1,0.0,0,1,30000,0,,1500.1,0.0,Ah,0
等间隔位置的电芯MFCL容量[13],Equidistant Position Cell MFCL Capacity [13],114,1,0,0,0,0,0,0,1,0.1,0.0,0,1,30000,0,,1500.1,0.0,Ah,0
等间隔位置的电芯MFCL容量[14],Equidistant Position Cell MFCL Capacity [14],115,1,0,0,0,0,0,0,1,0.1,0.0,0,1,30000,0,,1500.1,0.0,Ah,0
等间隔位置的电芯MFCL容量[15],Equidistant Position Cell MFCL Capacity [15],116,1,0,0,0,0,0,0,1,0.1,0.0,0,1,30000,0,,1500.1,0.0,Ah,0
簇容量数组[0],Rack Capacity Array [0],117,1,0,0,0,0,0,0,1,0.1,0.0,0,1,30000,0,,1500.1,0.0,Ah,0
簇容量数组[1],Rack Capacity Array [1],118,1,0,0,0,0,0,0,1,0.1,0.0,0,1,30000,0,,1500.1,0.0,Ah,0
簇容量数组[2],Rack Capacity Array [2],119,1,0,0,0,0,0,0,1,0.1,0.0,0,1,30000,0,,1500.1,0.0,Ah,0
簇容量数组[3],Rack Capacity Array [3],120,1,0,0,0,0,0,0,1,0.1,0.0,0,1,30000,0,,1500.1,0.0,Ah,0
簇容量数组[4],Rack Capacity Array [4],121,1,0,0,0,0,0,0,1,0.1,0.0,0,1,30000,0,,1500.1,0.0,Ah,0
簇容量数组[5],Rack Capacity Array [5],122,1,0,0,0,0,0,0,1,0.1,0.0,0,1,30000,0,,1500.1,0.0,Ah,0
簇容量数组[6],Rack Capacity Array [6],123,1,0,0,0,0,0,0,1,0.1,0.0,0,1,30000,0,,1500.1,0.0,Ah,0
簇容量数组[7],Rack Capacity Array [7],124,1,0,0,0,0,0,0,1,0.1,0.0,0,1,30000,0,,1500.1,0.0,Ah,0
簇容量数组[8],Rack Capacity Array [8],125,1,0,0,0,0,0,0,1,0.1,0.0,0,1,30000,0,,1500.1,0.0,Ah,0
簇容量数组[9],Rack Capacity Array [9],126,1,0,0,0,0,0,0,1,0.1,0.0,0,1,30000,0,,1500.1,0.0,Ah,0
簇容量数组[10],Rack Capacity Array [10],127,1,0,0,0,0,0,0,1,0.1,0.0,0,1,30000,0,,1500.1,0.0,Ah,0
簇容量数组[11],Rack Capacity Array [11],128,1,0,0,0,0,0,0,1,0.1,0.0,0,1,30000,0,,1500.1,0.0,Ah,0
簇最大容量数组[0],Rack Max Capacity Array [0],129,1,0,0,0,0,0,0,1,0.1,0.0,0,1,30000,0,,1500.1,0.0,Ah,0
簇最大容量数组[1],Rack Max Capacity Array [1],130,1,0,0,0,0,0,0,1,0.1,0.0,0,1,30000,0,,1500.1,0.0,Ah,0
簇最大容量数组[2],Rack Max Capacity Array [2],131,1,0,0,0,0,0,0,1,0.1,0.0,0,1,30000,0,,1500.1,0.0,Ah,0
簇最大容量数组[3],Rack Max Capacity Array [3],132,1,0,0,0,0,0,0,1,0.1,0.0,0,1,30000,0,,1500.1,0.0,Ah,0
簇最大容量数组[4],Rack Max Capacity Array [4],133,1,0,0,0,0,0,0,1,0.1,0.0,0,1,30000,0,,1500.1,0.0,Ah,0
簇最大容量数组[5],Rack Max Capacity Array [5],134,1,0,0,0,0,0,0,1,0.1,0.0,0,1,30000,0,,1500.1,0.0,Ah,0
簇最大容量数组[6],Rack Max Capacity Array [6],135,1,0,0,0,0,0,0,1,0.1,0.0,0,1,30000,0,,1500.1,0.0,Ah,0
簇最大容量数组[7],Rack Max Capacity Array [7],136,1,0,0,0,0,0,0,1,0.1,0.0,0,1,30000,0,,1500.1,0.0,Ah,0
簇最大容量数组[8],Rack Max Capacity Array [8],137,1,0,0,0,0,0,0,1,0.1,0.0,0,1,30000,0,,1500.1,0.0,Ah,0
簇最大容量数组[9],Rack Max Capacity Array [9],138,1,0,0,0,0,0,0,1,0.1,0.0,0,1,30000,0,,1500.1,0.0,Ah,0
簇最大容量数组[10],Rack Max Capacity Array [10],139,1,0,0,0,0,0,0,1,0.1,0.0,0,1,30000,0,,1500.1,0.0,Ah,0
簇最大容量数组[11],Rack Max Capacity Array [11],140,1,0,0,0,0,0,0,1,0.1,0.0,0,1,30000,0,,1500.1,0.0,Ah,0
簇最小容量数组[0],Rack Min Capacity Array [0],141,1,0,0,0,0,0,0,1,0.1,0.0,0,1,30000,0,,1500.1,0.0,Ah,0
簇最小容量数组[1],Rack Min Capacity Array [1],142,1,0,0,0,0,0,0,1,0.1,0.0,0,1,30000,0,,1500.1,0.0,Ah,0
簇最小容量数组[2],Rack Min Capacity Array [2],143,1,0,0,0,0,0,0,1,0.1,0.0,0,1,30000,0,,1500.1,0.0,Ah,0
簇最小容量数组[3],Rack Min Capacity Array [3],144,1,0,0,0,0,0,0,1,0.1,0.0,0,1,30000,0,,1500.1,0.0,Ah,0
簇最小容量数组[4],Rack Min Capacity Array [4],145,1,0,0,0,0,0,0,1,0.1,0.0,0,1,30000,0,,1500.1,0.0,Ah,0
簇最小容量数组[5],Rack Min Capacity Array [5],146,1,0,0,0,0,0,0,1,0.1,0.0,0,1,30000,0,,1500.1,0.0,Ah,0
簇最小容量数组[6],Rack Min Capacity Array [6],147,1,0,0,0,0,0,0,1,0.1,0.0,0,1,30000,0,,1500.1,0.0,Ah,0
簇最小容量数组[7],Rack Min Capacity Array [7],148,1,0,0,0,0,0,0,1,0.1,0.0,0,1,30000,0,,1500.1,0.0,Ah,0
簇最小容量数组[8],Rack Min Capacity Array [8],149,1,0,0,0,0,0,0,1,0.1,0.0,0,1,30000,0,,1500.1,0.0,Ah,0
簇最小容量数组[9],Rack Min Capacity Array [9],150,1,0,0,0,0,0,0,1,0.1,0.0,0,1,30000,0,,1500.1,0.0,Ah,0
簇最小容量数组[10],Rack Min Capacity Array [10],151,1,0,0,0,0,0,0,1,0.1,0.0,0,1,30000,0,,1500.1,0.0,Ah,0
簇最小容量数组[11],Rack Min Capacity Array [11],152,1,0,0,0,0,0,0,1,0.1,0.0,0,1,30000,0,,1500.1,0.0,Ah,0
BBMS A核故障数组[0],BBMS A Core Fault Array [0],153,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,255.0,0.0,,0
BBMS A核故障数组[1],BBMS A Core Fault Array [1],154,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,255.0,0.0,,0
BBMS A核故障数组[2],BBMS A Core Fault Array [2],155,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,255.0,0.0,,0
BBMS A核故障数组[3],BBMS A Core Fault Array [3],156,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,255.0,0.0,,0
BBMS A核故障数组[4],BBMS A Core Fault Array [4],157,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,255.0,0.0,,0
BBMS A核故障数组[5],BBMS A Core Fault Array [5],158,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,255.0,0.0,,0
BBMS A核故障数组[6],BBMS A Core Fault Array [6],159,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,255.0,0.0,,0
BBMS A核故障数组[7],BBMS A Core Fault Array [7],160,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,255.0,0.0,,0
BBMS A核故障数组[8],BBMS A Core Fault Array [8],161,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,255.0,0.0,,0
BBMS A核故障数组[9],BBMS A Core Fault Array [9],162,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,255.0,0.0,,0
BBMS A核故障数组[10],BBMS A Core Fault Array [10],163,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,255.0,0.0,,0
BBMS A核故障数组[11],BBMS A Core Fault Array [11],164,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,255.0,0.0,,0
BBMS A核故障数组[12],BBMS A Core Fault Array [12],165,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,255.0,0.0,,0
BBMS A核故障数组[13],BBMS A Core Fault Array [13],166,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,255.0,0.0,,0
BBMS A核故障数组[14],BBMS A Core Fault Array [14],167,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,255.0,0.0,,0
BBMS A核故障数组[15],BBMS A Core Fault Array [15],168,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,255.0,0.0,,0
BBMS A核故障数组[16],BBMS A Core Fault Array [16],169,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,255.0,0.0,,0
BBMS A核故障数组[17],BBMS A Core Fault Array [17],170,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,255.0,0.0,,0
BBMS A核故障数组[18],BBMS A Core Fault Array [18],171,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,255.0,0.0,,0
BBMS A核故障数组[19],BBMS A Core Fault Array [19],172,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,255.0,0.0,,0
BBMS A核故障数组[20],BBMS A Core Fault Array [20],173,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,255.0,0.0,,0
BBMS A核故障数组[21],BBMS A Core Fault Array [21],174,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,255.0,0.0,,0
